interviewMode,weights,PRE_VotePresident,approvalOfPresidentCovidResponse,PRE_RaceOutcomePrediction,PRE_ThermoBiden,PRE_ThermoTrump,PRE_ThermoHarris,PRE_ThermoPence,PRE_ThermoObama,PRE_ThermoDemParty,PRE_ThermoRepParty,PRE_ParentNativeStatus,PRE_YearsAtAddress,Sex,PRE_SummaryVoteDutyChoice,PRE_PartyID,PRE_ScaleSpendingServices,PRE_CountryDirection,PRE_GovTrust,PRE_EconomyView,PRE_AbortionRightsSC,Age,EducationLevel,WorkStatus,Income,Race,StateRegistration,HouseholdChildren,PRE_PartyMoreHouseMembers,PRE_FederalSpendingKnowledge,PRE_VoteAccuracy,PRE_SurveySeriousness,PRE_ScaleDefenseSpending,PRE_ScaleMedInsurance,PRE_CorruptionView,PRE_ScaleGovAssistanceBlacks,PRE_ScaleJobIncome,POST_Voted2020,POST_VotePresident,POST_VoteAccuracy,POST_ThermoHarris,POST_ThermoPence,POST_ThermoBiden,POST_ThermoTrump,POST_ProblemMention,mentionFox,mentionABC,mentionCNN
3,0.7,2,3,1,40,10,25,35,60,46,45,2,2.0,1,7,2,3,4,4,3,2,37.0,7,2,8,3,36,0,2,0,3,4,3,3,1,2,5,2,1,2,30,50,50,20,83,0,0,1
2,0.59,2,1,1,100,70,50,40,60,70,85,1,8.0,1,6,7,6,4,2,1,3,50.0,2,2,1,1,6,0,2,0,4,5,5,7,2,6,5,2,2,1,85,60,85,70,83,0,0,0
3,0.91,4,4,1,40,0,50,50,70,60,15,2,1.0,2,6,2,7,2,4,3,2,27.0,2,1,1,3,20,2,2,0,3,3,1,7,3,1,7,1,1,4,60,50,70,0,83,0,0,1
3,4.58,1,4,1,70,0,70,0,85,60,15,1,0.0,1,4,2,7,1,4,4,2,23.0,6,2,17,1,11,0,1,0,2,5,3,1,1,1,3,2,1,2,70,0,70,0,17,0,0,0
3,0.23,1,4,2,60,0,100,0,90,50,0,1,3.0,1,6,2,6,1,3,5,2,30.0,7,2,8,1,9,0,1,0,2,5,2,1,1,2,5,2,1,1,100,0,100,0,32,0,0,0
3,0.32,1,4,1,60,0,55,30,80,60,20,1,3.0,2,2,3,5,2,3,4,2,32.0,8,2,6,1,11,2,1,1,4,5,3,1,1,3,5,2,1,2,60,40,85,15,32,0,0,1
3,0.49,1,4,2,85,0,85,0,100,85,0,1,21.0,2,1,1,4,4,4,4,2,65.0,3,1,18,1,53,0,1,0,4,5,4,4,1,1,3,2,1,1,100,0,100,0,82,1,0,1
3,0.19,1,4,1,60,60,85,70,70,70,70,1,4.0,2,1,4,5,2,2,3,3,45.0,4,1,3,4,28,1,2,0,2,5,5,4,1,4,5,2,2,2,70,60,70,70,83,1,1,1
3,1.7,1,4,1,60,30,50,50,70,15,40,1,40.0,1,1,6,4,2,3,2,3,60.0,2,2,10,1,23,0,2,1,3,5,6,5,1,1,5,2,2,4,15,50,30,30,24,1,0,1
3,0.58,2,4,1,40,85,60,50,60,50,70,1,1.0,1,2,5,4,4,3,3,2,21.0,4,1,4,2,37,1,2,0,3,3,4,4,1,4,2,2,2,2,44,58,39,46,48,0,0,0
3,0.12,1,4,2,85,19,85,34,85,70,60,2,30.0,2,7,3,5,3,3,3,1,68.0,5,1,4,1,16,0,2,1,5,5,5,3,1,5,4,2,1,1,100,60,100,0,82,0,0,1
3,0.75,2,2,1,0,80,0,70,30,15,70,1,15.0,1,6,5,3,3,4,2,3,40.0,3,2,15,1,25,1,1,0,2,3,5,6,3,7,6,2,2,4,0,85,0,85,78,1,0,1
3,0.48,1,4,2,85,0,100,0,100,70,30,1,2.0,2,1,1,6,2,3,4,2,49.0,3,1,8,2,38,2,2,0,3,5,5,1,1,1,3,2,2,3,30,62,34,62,47,0,0,0
3,0.72,1,4,1,75,0,60,0,90,75,15,1,1.0,2,3,1,6,3,4,4,2,20.0,3,2,2,3,42,0,2,0,4,4,1,1,1,1,1,2,1,1,70,0,85,0,83,1,1,1
3,0.43,2,1,1,30,70,30,85,30,30,60,1,18.0,2,2,6,1,3,4,2,1,51.0,6,2,16,1,48,0,1,1,4,5,4,5,3,6,6,2,2,2,15,90,30,60,83,1,0,0
3,0.87,1,4,2,70,0,85,50,100,85,30,1,4.0,2,7,1,7,1,3,5,2,42.0,2,2,4,1,18,0,2,0,4,5,4,1,1,4,4,2,1,1,100,0,70,0,83,0,0,1
3,0.91,1,4,2,85,0,100,70,100,70,50,1,30.0,2,1,3,4,1,4,4,3,56.0,1,2,1,2,48,0,1,0,1,5,7,4,1,2,5,2,1,1,60,70,60,60,82,0,0,1
3,4.62,2,1,1,0,100,0,100,0,15,85,1,21.0,1,1,7,3,1,4,1,1,21.0,5,2,17,1,48,0,1,1,2,5,7,7,2,7,7,2,2,2,0,100,10,100,78,1,0,0
3,2.65,2,1,2,0,100,0,100,0,0,100,1,6.0,1,2,7,3,3,4,2,1,35.0,2,1,14,1,1,3,1,0,2,5,7,7,3,7,6,2,2,5,0,100,0,100,83,1,0,0
3,0.54,2,4,1,60,85,50,40,70,30,85,1,2.0,2,7,4,7,3,5,5,3,32.0,4,1,2,2,22,4,2,0,3,3,7,2,3,1,1,1,1,4,85,60,60,50,32,0,0,1
3,0.86,1,4,1,85,0,90,15,100,80,50,1,2.0,1,1,1,4,3,3,4,2,41.0,8,1,22,1,8,2,1,1,4,5,5,7,1,4,6,2,1,2,85,30,85,0,82,0,0,1
3,0.62,3,2,1,50,50,50,50,100,50,50,1,1.0,1,4,4,5,2,5,3,3,20.0,2,2,2,2,37,3,2,1,3,4,4,4,3,4,3,2,2,3,37,62,36,59,83,1,1,0
3,0.44,1,3,1,85,15,70,50,85,50,60,1,40.0,2,1,7,5,1,3,4,1,67.0,4,2,6,1,39,0,2,0,3,5,5,3,1,2,4,2,1,1,85,70,85,15,83,1,0,1
3,3.36,2,1,1,0,85,0,85,0,0,85,1,3.0,2,2,7,3,4,3,2,1,19.0,5,1,19,1,53,1,1,0,2,5,6,7,3,4,7,2,2,2,0,100,0,100,82,1,0,0
3,0.23,5,4,2,40,0,40,0,60,60,15,3,0.0,2,1,3,5,3,3,4,2,23.0,6,1,1,3,4,0,1,0,4,5,4,2,1,2,3,2,1,2,70,0,70,0,48,0,0,0
3,0.27,5,4,1,85,70,85,50,100,85,60,1,17.0,1,1,4,4,2,4,3,3,50.0,8,1,11,5,13,0,1,1,4,5,6,2,1,1,2,2,1,3,70,0,70,0,82,0,1,0
2,2.57,1,4,2,85,15,85,15,85,85,30,3,3.0,1,1,1,4,1,1,3,2,34.0,6,1,21,4,36,1,2,1,4,4,4,2,1,2,3,2,1,2,50,10,50,10,82,0,0,0
3,0.1,2,3,1,35,35,42,15,50,22,13,2,0.0,2,5,4,6,2,4,3,2,35.0,3,1,1,1,51,1,1,0,3,4,5,2,1,2,3,2,1,2,55,30,40,20,83,0,0,0
3,2.08,2,1,2,0,100,0,100,15,15,70,1,9.0,1,7,7,2,2,4,2,1,42.0,6,1,17,1,26,4,1,0,3,5,5,7,3,5,5,2,2,4,0,100,0,100,49,1,0,0
3,0.14,2,1,1,0,100,0,100,30,0,85,1,22.0,1,6,7,4,4,3,2,3,64.0,7,2,10,1,29,0,1,1,3,5,5,4,3,5,5,2,2,4,0,100,15,85,83,1,0,0
3,0.27,5,4,1,35,0,15,50,36,5,6,1,0.0,1,1,7,1,3,5,3,1,28.0,8,1,13,1,12,0,1,1,5,5,3,7,1,6,6,2,2,2,1,50,20,0,48,1,0,1
3,0.67,1,4,2,70,0,40,40,70,40,40,2,0.0,1,1,4,3,4,3,4,2,33.0,7,1,22,1,48,0,1,1,3,5,3,5,1,5,6,2,1,1,50,30,70,0,83,0,0,0
3,0.82,2,1,2,0,100,50,70,15,0,100,1,30.0,2,7,7,4,5,1,3,1,75.0,3,2,12,1,20,0,1,0,1,5,7,7,3,3,6,2,2,3,21,72,30,63,83,1,0,0
3,0.91,1,4,1,70,0,85,15,85,70,40,1,0.0,2,6,3,6,2,3,4,2,41.0,3,2,6,1,12,3,2,0,4,5,3,2,1,2,4,2,1,2,100,0,100,0,24,0,0,1
3,0.05,1,4,1,70,0,85,30,85,70,15,1,5.0,2,2,3,7,1,4,4,2,61.0,7,2,4,1,47,0,1,0,4,5,3,1,1,1,2,2,1,1,85,15,85,0,81,0,1,1
3,0.13,1,4,1,60,0,85,0,85,100,15,3,1.0,1,1,3,4,4,4,5,2,32.0,6,1,4,4,27,0,1,0,2,5,2,2,1,2,3,2,1,2,100,0,85,0,83,0,0,0
3,0.83,1,4,2,50,30,50,30,70,15,30,3,3.0,1,6,2,5,1,3,5,2,42.0,6,1,17,1,35,0,2,0,4,4,2,1,3,7,7,2,2,3,23,67,30,55,83,0,0,0
3,1.57,2,1,2,50,100,50,30,15,60,85,1,2.0,1,6,6,4,2,4,3,1,34.0,2,2,1,2,25,0,1,0,2,4,5,7,3,2,7,1,2,4,0,0,0,70,82,0,0,0
3,1.0,1,4,2,85,0,85,0,100,60,30,1,8.0,1,4,3,5,3,2,4,2,49.0,6,1,21,4,33,2,1,0,4,5,3,2,1,4,4,2,1,2,33,67,40,51,83,0,0,1
3,1.44,1,4,1,70,30,70,50,60,50,40,1,20.0,2,7,6,4,1,4,3,2,64.0,3,1,10,1,38,2,2,0,4,5,6,7,1,7,7,2,2,3,34,58,36,44,83,0,0,0
3,0.64,1,4,1,85,15,60,50,100,70,40,1,0.0,1,7,3,7,2,2,2,2,38.0,6,1,7,2,24,0,1,0,3,5,6,4,1,1,4,2,1,2,60,70,85,0,32,0,0,0
3,0.78,1,4,1,70,15,60,60,50,60,40,1,29.0,2,1,4,4,2,2,4,2,65.0,5,2,13,1,44,0,1,0,4,5,6,5,3,5,4,2,2,2,37,52,39,40,83,0,1,0
3,0.85,1,4,1,100,0,100,0,100,100,0,1,3.0,2,1,1,7,1,1,5,2,36.0,5,1,10,1,23,0,1,0,1,5,1,1,1,1,1,2,1,1,100,0,100,0,17,0,0,0
3,0.1,1,4,1,60,0,60,0,30,30,0,1,1.0,1,1,4,6,2,4,4,1,66.0,3,2,4,1,48,0,1,1,3,5,5,1,1,7,4,2,1,2,60,0,70,0,83,0,0,1
3,0.24,2,1,2,0,100,0,100,0,0,100,1,18.0,1,4,7,1,3,5,4,1,71.0,4,2,11,1,48,0,1,1,1,5,7,7,3,7,7,2,2,5,0,100,0,100,32,1,0,0
3,0.38,1,4,2,70,0,85,0,85,70,0,1,6.0,2,1,1,7,3,4,4,2,32.0,7,1,15,1,27,2,1,0,4,5,1,1,1,1,3,2,1,2,85,0,70,0,82,0,0,0
3,1.55,2,1,2,0,100,0,100,0,0,95,1,32.0,2,1,5,2,4,2,3,3,65.0,2,1,6,1,40,0,2,0,1,5,7,5,3,7,7,2,2,5,0,100,0,100,47,0,0,0
3,1.6,2,1,2,0,100,0,100,0,0,100,1,17.0,1,7,7,7,3,4,2,1,54.0,3,1,19,3,6,2,1,0,3,5,6,6,3,7,7,2,2,3,0,100,0,100,83,1,1,0
3,0.37,3,3,1,50,60,50,50,50,50,60,1,1.0,2,6,5,4,1,4,4,1,51.0,6,2,3,1,17,1,1,0,3,5,4,2,1,4,3,1,1,5,50,50,50,50,82,0,0,0
3,0.26,1,4,1,85,0,100,30,100,100,0,1,35.0,1,1,1,5,1,4,5,3,38.0,4,1,7,2,17,2,1,0,3,4,4,1,1,1,1,2,1,2,100,0,100,0,82,0,0,0
3,1.21,1,4,2,100,0,100,0,100,100,0,1,40.0,1,4,1,4,1,4,4,2,74.4,4,1,8,3,6,0,1,0,5,5,5,4,1,3,3,2,1,1,100,0,100,0,24,0,1,0
3,3.79,2,4,2,15,40,15,15,50,50,60,1,2.0,1,4,5,3,2,5,3,3,44.0,2,1,15,1,47,1,1,1,3,3,5,7,1,5,1,1,2,2,70,0,60,15,83,0,1,1
3,3.89,1,4,1,70,15,50,50,85,85,0,1,1.0,1,1,1,4,1,4,3,2,60.0,2,1,13,2,17,0,1,0,3,5,5,3,1,3,5,2,1,1,100,0,100,0,82,0,1,0
3,0.47,1,4,1,70,15,60,40,70,15,15,1,1.0,2,3,5,3,3,4,3,2,46.0,6,1,19,1,37,1,2,0,4,5,6,6,1,4,5,2,1,2,60,40,85,15,82,1,1,0
3,0.5,1,4,1,85,0,70,30,60,70,15,1,5.0,1,1,3,5,2,3,2,2,72.0,8,1,22,1,13,0,1,1,4,5,5,4,1,4,4,2,1,1,85,30,85,0,82,0,0,1
3,1.31,1,4,1,60,15,70,15,85,70,40,1,0.0,1,2,1,6,3,3,4,2,22.0,3,2,9,3,48,2,1,0,2,4,3,1,1,1,7,2,1,2,50,0,60,0,47,0,0,1
3,0.5,2,1,1,0,100,0,100,60,0,70,1,3.0,2,1,7,4,4,4,3,3,69.0,3,1,6,1,37,0,1,0,3,5,5,5,3,5,7,2,2,2,40,100,50,100,82,1,0,0
3,0.56,1,4,1,85,0,100,15,85,70,15,1,38.0,1,1,1,7,3,3,3,2,74.0,7,2,19,1,17,0,1,0,4,5,3,2,1,1,2,2,1,1,100,0,85,0,83,0,1,1
3,0.06,1,4,1,85,0,100,0,100,100,0,1,3.0,2,1,1,4,1,4,3,2,73.0,3,2,3,1,12,0,1,0,5,5,4,6,1,2,4,2,1,1,100,0,100,0,82,0,1,0
3,0.26,1,4,2,90,20,85,25,90,85,30,1,3.0,2,5,1,6,1,3,4,3,77.0,3,2,6,1,45,0,1,1,4,5,6,2,1,2,2,2,1,1,85,30,85,15,82,0,0,1
3,0.2,1,4,2,100,0,100,0,100,100,0,1,6.0,1,1,1,4,1,3,3,3,73.0,3,2,7,1,12,0,1,0,5,5,1,3,1,3,2,2,1,1,100,0,100,0,82,0,0,0
3,0.89,1,4,1,75,0,85,0,85,60,10,1,8.0,1,2,2,5,2,4,4,2,51.0,7,2,22,1,25,0,1,1,4,5,1,1,1,1,2,2,1,1,85,0,70,0,83,0,1,1
3,0.35,2,1,2,0,100,50,85,30,0,85,1,20.0,1,1,7,4,2,3,3,1,59.0,3,1,10,1,32,0,1,0,2,2,4,6,2,4,4,2,2,5,0,100,15,100,78,0,0,0
3,0.4,2,1,1,0,90,0,85,0,0,40,1,5.0,1,7,7,5,3,4,2,3,70.0,6,2,7,1,48,0,1,1,2,5,5,5,1,7,6,1,2,4,0,95,0,90,48,1,0,0
3,1.11,2,1,1,0,100,0,100,0,30,85,1,10.0,1,3,7,2,3,4,2,1,53.0,6,1,21,1,5,2,1,1,3,5,5,6,3,4,6,2,2,3,15,100,30,85,82,0,0,0
3,0.05,1,2,1,60,40,70,30,70,50,30,3,10.0,1,1,2,6,2,2,3,1,75.0,8,2,4,3,12,0,1,1,4,5,6,4,1,4,1,2,1,1,85,50,70,15,82,0,0,1
3,0.95,2,1,2,0,100,0,100,0,0,100,1,10.0,1,7,7,1,1,5,5,2,50.0,2,2,10,1,40,1,2,0,1,5,7,1,3,1,1,2,2,4,50,0,0,75,83,0,0,0
3,0.06,1,4,2,85,40,60,50,70,30,60,1,22.0,2,7,4,4,3,2,4,1,80.0,6,2,4,1,25,0,1,0,3,5,5,5,1,4,4,2,1,1,70,40,100,0,32,0,1,1
3,0.89,2,2,1,30,70,40,70,70,15,85,3,10.0,2,1,7,4,1,3,3,3,43.0,7,2,22,3,35,3,1,0,3,5,5,4,3,3,4,1,2,3,33,69,35,52,83,1,1,1
3,0.2,1,4,1,100,0,100,0,100,100,0,1,23.0,1,4,1,7,1,4,5,2,80.0,3,2,5,1,53,0,1,1,3,5,1,3,1,1,2,2,1,2,100,0,100,0,82,0,0,0
3,0.34,1,4,1,85,0,85,30,70,70,40,1,40.0,1,1,6,4,2,4,2,2,80.0,6,2,11,1,29,0,1,0,4,5,4,4,1,4,5,2,1,1,85,50,85,0,82,0,0,1
3,0.5,1,4,1,70,30,50,30,70,60,50,3,10.0,2,2,3,4,3,3,4,3,34.0,6,1,16,4,53,0,1,1,3,4,3,4,1,3,4,2,1,2,70,15,85,15,82,0,0,0
3,0.99,1,4,1,85,0,85,0,100,85,30,2,40.0,2,1,1,4,2,3,4,3,67.0,5,2,9,1,42,0,1,1,3,5,4,4,1,1,4,2,1,2,100,0,100,0,49,0,0,1
3,1.71,1,4,1,100,0,100,0,100,100,0,1,25.0,2,6,1,6,1,4,5,2,57.0,3,1,20,3,6,1,1,1,1,5,6,4,1,1,1,2,1,1,100,0,100,0,81,0,1,1
3,0.86,2,2,1,30,70,0,70,30,15,85,1,24.0,2,2,7,5,3,3,2,2,64.0,6,1,20,1,36,0,1,1,2,5,7,4,3,6,6,2,2,3,13,75,18,69,83,1,1,0
3,0.76,1,4,2,70,0,70,15,70,85,30,1,9.0,1,1,1,7,1,4,5,2,51.0,3,1,14,1,42,0,1,0,5,5,6,5,1,4,3,2,1,1,70,15,85,15,82,0,1,1
3,0.53,3,2,2,15,15,30,15,70,15,70,1,0.0,2,7,6,2,2,4,3,1,56.0,6,1,19,1,22,0,1,1,4,5,4,4,1,4,6,2,2,2,30,35,30,35,82,1,0,0
3,0.76,2,2,1,0,85,0,100,0,0,85,1,9.0,2,7,7,1,2,3,3,1,42.0,7,1,21,1,6,3,1,0,1,5,6,7,1,7,7,2,2,2,0,100,0,85,47,0,0,0
3,0.11,1,4,2,85,0,70,0,100,85,0,1,7.0,2,7,2,6,1,4,2,2,63.4,7,1,14,1,18,0,2,1,2,5,5,4,1,5,5,2,1,1,100,0,100,0,83,0,0,0
3,4.74,2,4,1,85,0,70,50,85,60,30,1,40.0,1,1,4,6,1,4,4,1,74.0,2,1,20,5,27,0,1,0,4,5,6,2,3,4,2,2,1,2,30,15,60,0,83,0,0,1
2,0.92,1,4,2,85,0,70,15,100,60,15,1,0.0,2,1,3,4,1,3,4,2,66.0,2,1,5,1,41,0,1,0,5,5,5,4,1,4,4,2,1,2,70,15,60,0,82,0,0,1
3,0.15,2,3,2,0,85,0,100,15,0,60,1,2.0,2,1,7,3,2,3,4,1,44.0,7,1,1,6,21,2,2,1,2,5,4,7,3,7,4,2,2,2,0,85,0,85,24,1,1,0
3,0.58,5,4,1,0,0,0,0,15,0,0,1,0.0,2,4,3,7,4,5,5,2,27.0,6,1,9,1,37,0,1,1,3,5,1,1,3,1,1,2,2,2,44,58,55,46,48,0,0,0
3,0.55,1,4,1,60,40,70,30,86,50,60,1,3.0,1,2,5,6,3,4,4,2,25.0,3,1,6,1,22,0,2,0,3,5,6,1,1,6,3,2,1,2,70,30,60,15,32,1,0,0
3,0.48,2,1,2,0,100,0,100,0,0,100,1,10.0,2,1,5,4,4,3,3,1,51.0,3,2,8,1,13,1,1,0,3,5,6,6,2,6,7,2,2,4,0,100,0,10,83,0,0,0
3,0.67,2,3,1,15,85,15,85,70,15,85,1,16.0,1,7,6,3,3,2,5,3,52.0,2,1,5,1,34,2,1,0,2,5,6,5,2,3,6,2,2,4,15,100,30,85,50,1,0,0
3,0.09,2,1,2,7,100,3,90,10,8,70,1,37.0,1,4,5,2,5,3,1,3,73.0,7,2,1,2,6,0,1,1,2,5,5,5,2,6,6,2,3,4,0,60,60,50,78,0,0,0
3,1.97,1,4,2,60,30,70,0,85,50,50,1,8.0,1,2,4,5,1,3,4,2,35.0,6,1,19,3,26,2,1,0,4,5,1,4,3,3,4,2,1,2,60,0,60,15,47,1,0,1
3,3.01,1,4,1,85,0,100,50,100,50,15,1,6.0,2,7,3,4,1,4,3,2,43.0,3,2,20,1,6,1,1,0,1,5,5,3,1,1,1,2,1,1,85,40,70,0,82,0,1,0
3,0.78,1,4,1,70,0,60,30,85,60,30,1,5.0,1,1,3,6,2,4,3,3,45.0,8,1,22,1,1,2,1,0,4,5,4,4,3,2,3,2,1,1,60,30,80,0,81,0,0,0
3,1.64,1,4,1,85,0,85,0,100,70,30,1,10.8,2,7,1,7,1,3,3,3,60.8,1,2,1,2,28,0,2,0,1,4,5,1,2,4,1,2,1,1,80,0,80,0,48,1,0,1
3,1.93,1,4,1,30,0,40,15,70,40,0,2,1.0,1,2,2,7,3,4,5,2,27.0,6,1,20,4,42,0,1,0,3,4,1,2,1,1,1,2,1,3,85,15,60,0,82,0,0,0
2,0.75,2,2,2,50,70,54,50,100,85,60,3,1.0,2,7,5,5,5,2,3,1,27.0,6,1,10,4,43,1,1,1,4,4,4,1,3,1,3,2,2,3,30,62,38,57,47,0,0,0
3,0.83,3,1,2,0,100,0,70,15,15,85,1,11.0,1,3,7,2,4,3,3,1,37.0,5,1,16,1,13,4,1,0,4,5,5,7,1,7,7,2,2,2,15,85,30,85,50,1,0,0
3,1.27,2,1,1,0,100,0,100,0,0,100,1,0.0,2,7,7,2,3,2,3,1,52.0,1,2,16,1,48,1,1,0,3,5,7,7,2,7,7,2,2,5,0,100,0,100,32,1,0,0
3,2.19,2,2,1,0,70,30,60,0,15,60,1,40.0,2,1,5,4,2,4,3,1,73.0,2,2,12,1,17,1,1,1,3,5,5,7,1,6,4,2,2,4,0,85,0,85,47,1,1,0
3,1.72,1,3,1,30,51,6,50,51,2,65,1,7.0,1,7,5,3,3,3,3,1,40.0,7,1,22,2,25,2,1,1,4,5,6,6,3,3,6,2,2,1,1,60,30,49,81,0,0,1
3,0.46,1,4,1,85,15,85,15,100,70,50,1,4.0,2,1,2,5,3,3,3,2,71.0,7,2,15,1,6,0,2,0,4,4,5,5,1,5,5,2,1,2,100,0,100,0,81,0,1,0
3,0.81,2,1,1,30,90,5,60,50,30,90,1,7.0,2,7,6,4,3,2,2,1,54.6,7,1,17,1,19,3,1,1,3,5,5,5,3,1,4,2,2,2,38,68,37,70,47,0,0,0
3,2.3,1,4,1,40,0,40,0,70,40,0,3,1.0,2,7,2,7,1,3,4,2,30.0,2,2,10,3,8,2,1,0,1,4,1,1,1,1,1,2,1,1,100,0,40,0,32,0,0,1
3,6.34,1,4,2,85,0,85,0,100,85,0,2,0.0,2,7,2,5,1,3,5,2,26.0,1,2,8,6,53,4,2,0,5,5,4,5,1,4,5,2,1,2,85,0,85,0,82,0,0,1
3,0.94,1,4,1,72,0,88,5,80,55,30,1,2.0,2,1,2,6,1,4,4,2,29.0,6,1,17,1,51,0,1,0,4,4,4,4,1,3,2,2,1,2,75,0,85,0,83,0,1,1
3,0.61,1,4,1,50,15,100,0,100,60,0,2,7.0,2,4,2,4,2,4,3,3,51.0,2,2,1,3,39,0,2,0,3,3,5,2,3,2,3,1,2,3,30,56,33,43,83,0,0,0
3,0.87,2,1,1,15,60,5,55,20,0,55,1,21.0,2,6,5,2,3,4,3,3,57.0,4,1,13,1,34,1,1,0,1,5,4,6,2,7,7,2,2,4,5,75,10,85,78,0,0,0
3,0.7,2,3,1,50,85,60,70,70,50,50,1,5.0,1,2,4,7,3,3,5,3,52.0,5,2,10,4,6,1,2,1,4,4,5,4,2,4,1,1,2,2,70,50,70,50,49,0,1,0
3,1.95,2,1,1,15,94,0,100,15,15,85,1,7.0,2,1,7,2,4,4,1,3,75.0,6,2,20,1,1,0,1,0,3,5,7,2,2,3,3,1,2,2,0,100,15,95,49,0,0,0
3,0.54,1,4,1,85,0,85,50,100,70,30,1,2.0,1,7,1,5,1,5,4,2,25.0,6,1,2,2,45,0,1,1,1,4,4,4,3,1,3,2,1,3,60,0,73,0,83,1,0,0
3,0.8,2,1,1,0,85,0,85,0,0,85,1,5.0,1,1,5,3,3,3,1,3,39.6,2,2,7,1,1,0,1,1,3,5,1,5,2,5,5,2,2,4,0,79,0,100,82,1,0,0
3,1.25,1,4,1,50,3,70,60,65,40,37,1,10.0,1,1,6,3,4,2,2,2,48.0,6,1,21,1,53,0,1,0,5,5,4,2,1,5,7,2,1,1,85,50,60,0,47,0,0,1
3,0.19,2,1,2,79,30,70,70,100,100,15,3,0.0,1,4,1,6,2,2,3,3,30.0,6,1,1,4,36,3,1,1,3,4,5,3,1,1,3,1,1,2,50,70,75,15,32,0,0,1
3,0.92,2,2,1,0,70,0,50,50,0,70,1,21.0,2,4,6,4,4,4,5,3,25.0,2,1,16,1,27,0,1,1,1,4,4,4,1,4,4,2,2,4,16,65,24,59,83,0,0,0
3,0.39,1,4,2,85,15,100,0,85,60,15,1,2.0,2,1,1,7,1,5,5,2,39.0,3,1,5,2,1,2,2,1,2,4,5,2,1,4,2,2,1,2,100,0,85,0,83,0,1,0
3,6.65,1,4,2,60,15,55,20,65,60,15,1,1.0,1,5,3,7,1,2,5,2,21.0,3,1,19,1,53,2,1,1,5,5,1,1,1,1,2,2,1,1,55,5,60,0,82,0,0,0
3,3.26,3,3,1,30,40,30,30,50,30,30,2,5.0,1,4,4,3,2,4,4,2,32.0,2,1,8,1,27,0,2,0,4,4,4,4,1,4,4,0,1,2,60,30,50,30,50,0,0,0
3,0.65,1,4,1,70,0,60,0,100,60,15,1,0.0,2,2,1,6,1,4,5,2,30.0,3,1,10,1,39,0,1,0,3,5,4,4,1,1,4,2,1,2,100,0,85,0,32,0,0,1
2,0.95,1,4,1,70,50,50,54,60,60,50,3,31.0,1,1,4,4,4,3,1,1,52.0,2,1,10,3,41,0,1,0,3,4,4,3,1,4,2,2,2,2,38,54,40,40,83,0,0,1
3,0.09,1,4,1,90,0,95,0,95,90,10,1,23.0,2,1,1,6,1,3,5,2,65.0,8,1,1,1,24,0,1,1,4,5,3,3,1,3,3,2,1,2,100,15,100,0,82,0,0,0
3,0.89,1,4,1,70,15,50,50,85,70,15,1,11.0,1,6,3,6,2,3,5,2,63.0,6,2,5,1,25,0,1,1,4,5,6,2,1,3,4,1,1,1,60,50,70,15,81,0,0,0
3,0.45,1,4,2,60,0,85,40,85,50,40,1,7.0,2,1,4,5,3,4,4,1,38.0,6,2,4,1,1,0,2,1,5,5,4,5,1,3,3,2,1,1,70,50,70,0,82,0,0,1
3,0.83,1,3,1,60,40,70,50,85,50,50,1,24.0,1,6,4,4,3,4,3,3,56.0,8,1,21,1,27,0,1,1,4,5,4,4,3,4,4,2,1,1,70,50,70,30,82,0,1,0
3,0.21,1,4,2,85,0,85,15,100,85,30,1,40.0,2,1,1,6,4,3,4,2,73.0,7,2,9,1,18,0,1,1,3,5,4,3,1,2,2,2,1,1,85,0,85,0,83,0,0,0
3,1.83,2,2,1,50,60,40,50,50,40,70,1,7.0,1,3,5,4,3,3,3,3,34.0,2,2,7,1,12,1,1,1,4,5,5,4,3,6,5,2,2,2,40,50,50,60,81,0,0,0
2,0.69,1,4,1,70,0,70,40,100,60,30,3,7.0,2,1,2,4,1,2,4,2,56.0,5,1,1,2,42,0,2,1,3,5,5,4,1,4,3,2,1,2,40,60,42,40,83,0,0,0
3,0.67,2,1,1,36,35,65,50,85,0,60,1,1.0,1,2,6,3,3,4,2,1,38.0,8,1,20,1,49,4,1,1,5,5,3,3,3,2,6,2,2,1,0,90,60,0,82,1,0,1
3,0.8,2,1,2,15,85,0,85,15,0,85,1,23.0,1,7,7,2,4,4,2,3,61.0,3,1,22,1,6,2,1,1,4,5,6,5,2,7,7,2,2,3,0,100,0,100,82,1,0,0
3,0.23,2,3,1,40,70,30,70,30,30,70,2,4.0,2,1,6,4,3,3,1,2,75.0,2,2,1,1,12,0,2,0,3,5,7,5,3,4,6,2,2,4,40,85,15,85,82,1,1,0
3,0.54,1,4,1,60,0,70,0,85,70,0,1,5.0,1,2,2,5,1,4,4,2,42.0,7,1,12,1,6,0,1,0,3,5,3,1,1,2,3,2,1,2,60,0,50,0,83,0,0,1
3,0.07,2,1,1,15,100,15,85,60,0,100,1,2.0,2,6,7,4,5,3,4,3,59.0,4,2,1,1,26,1,1,0,3,5,6,5,2,4,5,2,2,3,40,85,30,85,50,0,1,0
3,0.27,1,4,1,0,0,0,15,85,0,0,1,10.0,2,4,4,4,1,4,5,3,61.0,3,2,2,1,24,0,2,0,4,5,7,4,1,3,2,0,2,1,60,40,54,50,17,0,0,1
